Timestamp,Start Timestamp,TLS Handshake,Source IP,Destination IP,Port,Retrain,Label
1560776297.841011,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.8180552  0.17827222 0.         0.48101994
  0.         1.3098509  0.         1.5432842  0.         0.72824514
  0.35200042 0.         1.174578   0.         0.6683775  0.
  0.         0.        ]]",video_stream
1560776297.858930,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.81937885 0.12373979 0.         0.31263408
  0.         1.3574713  0.         1.6718106  0.         0.7991143
  0.27673396 0.         1.300344   0.         0.5671042  0.
  0.         0.        ]]",video_stream
1560776297.859408,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.82113016 0.0136137  0.         0.20789556
  0.         1.3356327  0.         1.8040569  0.         0.76292175
  0.28622785 0.         1.4013013  0.         0.5133488  0.
  0.         0.        ]]",video_stream
1560776297.859653,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.7839631  0.32154605 0.         0.4547508
  0.         1.3450702  0.         1.4965711  0.         0.70818615
  0.20454538 0.         1.0525491  0.         0.6686777  0.
  0.         0.        ]]",video_stream
1560776297.859673,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.88015115 0.54574734 0.         0.7581516
  0.         1.2099159  0.         1.3037202  0.         0.4135772
  0.20642166 0.         0.72137755 0.         0.8594668  0.
  0.         0.        ]]",video_stream
1560776297.859850,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.91094023 0.30542564 0.         0.47288066
  0.         1.286671   0.         1.5242487  0.         0.61279273
  0.16336669 0.         1.024679   0.         0.6863762  0.
  0.         0.        ]]",video_stream
1560776297.870119,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.59201247 0.         0.18620688 0.
  0.38197634 1.3755519  0.         1.251427   0.         0.2535829
  0.32225168 0.         0.6196205  0.         1.1173308  0.
  0.         0.        ]]",video_stream
1560776297.870416,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.95250887 0.5400205  0.         0.7715508
  0.         1.1618431  0.         1.3396252  0.         0.30777717
  0.19298469 0.         0.70117176 0.         0.9170347  0.
  0.         0.        ]]",video_stream
1560776297.880990,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.72371095 0.         0.         0.22990796
  0.         1.3864236  0.         1.598306   0.         0.6747609
  0.43272093 0.         0.8884407  0.         0.87596285 0.
  0.         0.        ]]",video_stream
1560776297.881365,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.8246826  0.15787563 0.         0.4516995
  0.         1.3043079  0.         1.5671041  0.         0.74385315
  0.39856178 0.         1.2258979  0.         0.6649432  0.
  0.         0.        ]]",video_stream
1560776297.920757,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.6919639  0.         0.         0.01678255
  0.         1.4626778  0.         1.567125   0.         0.5606653
  0.3812384  0.         0.85076714 0.         0.9295541  0.
  0.         0.        ]]",video_stream
1560776297.976215,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.7530798  0.16347098 0.         0.36169147
  0.         1.3952478  0.         1.5869458  0.         0.8262799
  0.28901863 0.         1.1895138  0.         0.59690803 0.
  0.         0.        ]]",video_stream
1560776297.976234,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.8459116  0.06544767 0.         0.32973665
  0.         1.3002545  0.         1.6886288  0.         0.72724783
  0.34102607 0.         1.3074671  0.         0.5984578  0.
  0.         0.        ]]",video_stream
1560776297.976497,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.9039721  0.26995218 0.         0.4941642
  0.         1.3180637  0.         1.5229868  0.         0.67452973
  0.24552327 0.         1.0992318  0.         0.67781323 0.
  0.         0.        ]]",video_stream
1560776297.976521,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.91421604 0.10737913 0.         0.4153635
  0.         1.2682629  0.         1.6262308  0.         0.65153044
  0.3315309  0.         1.2030042  0.         0.6341582  0.
  0.         0.        ]]",video_stream
1560776298.068935,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.70158273 0.         0.         0.14281729
  0.         1.4199843  0.         1.6234328  0.         0.7101732
  0.38974005 0.         0.94147986 0.         0.84506124 0.
  0.         0.        ]]",video_stream
1560776298.108768,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.6767625  0.08202878 0.         0.4516215
  0.         1.3915051  0.         1.5624559  0.         0.867173
  0.5113825  0.         1.2217735  0.         0.66476125 0.
  0.         0.        ]]",video_stream
1560776298.108990,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.81633335 0.09065188 0.         0.3640342
  0.         1.3204042  0.         1.6571707  0.         0.761975
  0.3588365  0.         1.2974715  0.         0.60959363 0.
  0.         0.        ]]",video_stream
1560776298.109226,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.92358357 0.2591041  0.         0.34597108
  0.         1.3171635  0.         1.6183579  0.         0.6652466
  0.12119283 0.         1.1345251  0.         0.63292867 0.
  0.         0.        ]]",video_stream
1560776298.109776,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.869646   0.1864456  0.         0.5427036
  0.         1.2503648  0.         1.5193253  0.         0.637267
  0.41356716 0.         1.1258402  0.         0.7237586  0.
  0.         0.        ]]",video_stream
1560776298.109943,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.7828035  0.01468504 0.         0.28727165
  0.         1.3491069  0.         1.7466639  0.         0.80814475
  0.36758482 0.         1.3946226  0.         0.54316336 0.
  0.         0.        ]]",video_stream
1560776298.196124,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.7969273  0.22146991 0.         0.52597594
  0.         1.3159338  0.         1.5004833  0.         0.71210176
  0.3496554  0.         1.1167679  0.         0.6740865  0.
  0.         0.        ]]",video_stream
1560776298.196402,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.7381864  0.32692063 0.         0.8130331
  0.         1.1936917  0.         1.2641808  0.         0.6323408
  0.68424714 0.         1.0150506  0.         0.94532174 0.
  0.         0.        ]]",video_stream
1560776298.250649,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.9165312  0.10248524 0.         0.29714927
  0.         1.3041824  0.         1.696312   0.         0.6862641
  0.20593345 0.         1.2425785  0.         0.5693254  0.
  0.         0.        ]]",video_stream
1560776298.251243,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.8135533  0.29950142 0.         0.41965684
  0.         1.3465044  0.         1.5178907  0.         0.7312078
  0.17894861 0.         1.0962454  0.         0.6435794  0.
  0.         0.        ]]",video_stream
1560776298.251445,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.841235   0.0556426  0.         0.20607693
  0.         1.3287482  0.         1.7888185  0.         0.7381973
  0.24128653 0.         1.3629918  0.         0.5254604  0.
  0.         0.        ]]",video_stream
1560776299.438353,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.87265706 0.15928617 0.         0.45855606
  0.         1.2979454  0.         1.578259   0.         0.7025589
  0.35519662 0.         1.1886582  0.         0.6499371  0.
  0.         0.        ]]",video_stream
1560776299.438645,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.8365311  0.15026611 0.         0.3033881
  0.         1.3383845  0.         1.6743047  0.         0.7561681
  0.2347786  0.         1.2659602  0.         0.58633596 0.
  0.         0.        ]]",video_stream
1560776299.701975,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.9452609  0.39114472 0.         0.49742764
  0.         1.2359748  0.         1.5049312  0.         0.4916762
  0.10663874 0.         0.92138714 0.         0.7357106  0.
  0.         0.        ]]",video_stream
1560776299.741746,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.87666446 0.09859242 0.         0.24547456
  0.         1.3357576  0.         1.7370753  0.         0.7432484
  0.21123295 0.         1.3045876  0.         0.54134506 0.
  0.         0.        ]]",video_stream
1560776299.741931,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.75221753 0.07886665 0.         0.4510021
  0.         1.3085977  0.         1.6067626  0.         0.781623
  0.50558454 0.         1.3147185  0.         0.65896624 0.
  0.         0.        ]]",video_stream
1560776299.742152,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.6811972  0.12089114 0.         0.49580508
  0.         1.3551009  0.         1.5239062  0.         0.84004784
  0.5276506  0.         1.2387007  0.         0.6799972  0.
  0.         0.        ]]",video_stream
1560776299.742236,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.6817699  0.07860351 0.         0.39466795
  0.         1.3861785  0.         1.6132944  0.         0.8705867
  0.44079202 0.         1.3184265  0.         0.5872323  0.
  0.         0.        ]]",video_stream
1560776299.742394,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.7995816  0.00932941 0.         0.28067663
  0.         1.3328718  0.         1.7522144  0.         0.7785289
  0.35125324 0.         1.3825897  0.         0.54759765 0.
  0.         0.        ]]",video_stream
1560776300.236835,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.83648366 0.19361879 0.         0.37882343
  0.         1.3382654  0.         1.6132684  0.         0.74402755
  0.2646409  0.         1.2118293  0.         0.6050448  0.
  0.         0.        ]]",video_stream
1560776300.237112,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.9120277  0.11022481 0.         0.34074047
  0.         1.3074784  0.         1.6778868  0.         0.690552
  0.25821614 0.         1.2472454  0.         0.5963065  0.
  0.         0.        ]]",video_stream
1560776300.503319,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.8937775  0.08552748 0.         0.21843353
  0.         1.3247052  0.         1.7538728  0.         0.7222122
  0.18470177 0.         1.3089837  0.         0.53348505 0.
  0.         0.        ]]",video_stream
1560776300.503989,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.88754153 0.13856189 0.         0.33210474
  0.         1.3374394  0.         1.6715305  0.         0.7357101
  0.23868474 0.         1.2481761  0.         0.5741886  0.
  0.         0.        ]]",video_stream
1560776300.504171,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.85935146 0.08064708 0.         0.2621699
  0.         1.3377774  0.         1.7353667  0.         0.753642
  0.25013864 0.         1.3264102  0.         0.5520705  0.
  0.         0.        ]]",video_stream
1560776300.559107,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.6853766  0.11127445 0.         0.46410528
  0.         1.3744625  0.         1.5438298  0.         0.8529166
  0.4949778  0.         1.2314847  0.         0.66224414 0.
  0.         0.        ]]",video_stream
1560776300.559361,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.76199716 0.14376636 0.         0.5982218
  0.         1.2210183  0.         1.4896007  0.         0.68035746
  0.6445334  0.         1.2225916  0.         0.8011119  0.
  0.         0.        ]]",video_stream
1560776300.663211,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.89535606 0.1603781  0.         0.30955052
  0.         1.3084267  0.         1.6832372  0.         0.6875757
  0.21973327 0.         1.2298343  0.         0.5907836  0.
  0.         0.        ]]",video_stream
1560776300.663454,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.6707399  0.         0.         0.22566491
  0.         1.4481632  0.         1.6929908  0.         0.85516155
  0.46097884 0.         1.110525   0.         0.7416626  0.
  0.         0.        ]]",video_stream
1560776300.704957,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.86386997 0.16449499 0.         0.44999427
  0.         1.3056295  0.         1.5746608  0.         0.7190098
  0.3509459  0.         1.1949732  0.         0.6451343  0.
  0.         0.        ]]",video_stream
1560776300.744727,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.79681665 0.33622158 0.         0.5028058
  0.         1.3219451  0.         1.4710182  0.         0.6751914
  0.21856584 0.         1.0272764  0.         0.6923925  0.
  0.         0.        ]]",video_stream
1560776300.744926,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.9004429  0.08279823 0.         0.2553378
  0.         1.311255   0.         1.7411978  0.         0.7015726
  0.22744931 0.         1.2970802  0.         0.5471936  0.
  0.         0.        ]]",video_stream
1560776300.745169,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.6796036  0.         0.         0.09866679
  0.02845456 1.4705863  0.         1.5642744  0.         0.62527037
  0.46985978 0.         0.9003582  0.         0.92053074 0.
  0.         0.        ]]",video_stream
1560776300.745800,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.770693   0.13415475 0.         0.33958215
  0.         1.3688146  0.         1.6436586  0.         0.82062066
  0.30147955 0.         1.2968413  0.         0.57312983 0.
  0.         0.        ]]",video_stream
1560776300.745960,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.6687351  0.         0.         0.2598823
  0.         1.4464468  0.         1.6980116  0.         0.871513
  0.42304695 0.         1.1803435  0.         0.6688864  0.
  0.         0.        ]]",video_stream
1560776300.777301,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.8816053  0.10214454 0.         0.30974755
  0.         1.3274382  0.         1.6976271  0.         0.7356365
  0.263648   0.         1.2795138  0.         0.56527877 0.
  0.         0.        ]]",video_stream
1560776300.777537,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.8688985  0.1131466  0.         0.29297832
  0.         1.3440111  0.         1.7049621  0.         0.75658107
  0.24641185 0.         1.2881056  0.         0.5501937  0.
  0.         0.        ]]",video_stream
1560776300.777776,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.8524556  0.27948937 0.         0.42206532
  0.         1.3278065  0.         1.5572935  0.         0.6926127
  0.20838061 0.         1.1133096  0.         0.63310426 0.
  0.         0.        ]]",video_stream
1560776300.777912,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.8247242  0.12326652 0.         0.34544504
  0.         1.3469898  0.         1.6534098  0.         0.7834683
  0.29989594 0.         1.2813212  0.         0.5818965  0.
  0.         0.        ]]",video_stream
1560776300.778097,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.886733   0.08534066 0.         0.29833227
  0.         1.3289499  0.         1.709802   0.         0.736216
  0.25994468 0.         1.298068   0.         0.5664203  0.
  0.         0.        ]]",video_stream
1560776300.783766,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.78637    0.04607815 0.         0.4121088
  0.         1.2925243  0.         1.6469808  0.         0.75095737
  0.4785795  0.         1.326688   0.         0.64263546 0.
  0.         0.        ]]",video_stream
1560776300.783992,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.80418575 0.00857855 0.         0.27881742
  0.         1.3300589  0.         1.7536757  0.         0.7753881
  0.35463542 0.         1.3847244  0.         0.548103   0.
  0.         0.        ]]",video_stream
1560776300.788101,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.80352545 0.0787888  0.         0.3302165
  0.         1.3219155  0.         1.6901648  0.         0.76533186
  0.36165565 0.         1.3290008  0.         0.5966622  0.
  0.         0.        ]]",video_stream
1560776300.801857,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.7780146  0.18012139 0.         0.32202303
  0.         1.3830147  0.         1.6239191  0.         0.82086533
  0.2444634  0.         1.257167   0.         0.56196594 0.
  0.         0.        ]]",video_stream
1560776300.802350,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.8693106  0.0545832  0.         0.24744937
  0.         1.3268437  0.         1.7458402  0.         0.7426874
  0.24176282 0.         1.3280798  0.         0.5390189  0.
  0.         0.        ]]",video_stream
1560776300.802606,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.70121926 0.         0.         0.39791754
  0.         1.4035511  0.         1.5629259  0.         0.7983801
  0.51026964 0.         0.9736539  0.         0.83988726 0.
  0.         0.        ]]",video_stream
1560776300.802628,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.83252937 0.15558472 0.         0.40856802
  0.         1.3438282  0.         1.5921276  0.         0.7714429
  0.31696483 0.         1.2249256  0.         0.59799814 0.
  0.         0.        ]]",video_stream
1560776300.802822,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.89588475 0.31746823 0.         0.30884522
  0.         1.3396401  0.         1.6211439  0.         0.69555753
  0.08891619 0.         1.147708   0.         0.62777853 0.
  0.         0.        ]]",video_stream
1560776300.811835,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.92338395 0.15975834 0.         0.5598232
  0.         1.1907125  0.         1.5115489  0.         0.5593286
  0.46333644 0.         1.1181529  0.         0.7548034  0.
  0.         0.        ]]",video_stream
1560776300.812119,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.84306675 0.19257993 0.         0.56184256
  0.         1.2569331  0.         1.4979647  0.         0.66008484
  0.43926325 0.         1.1304667  0.         0.73719066 0.
  0.         0.        ]]",video_stream
1560776300.820948,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.9199261  0.11136617 0.         0.37543666
  0.         1.2790146  0.         1.6528968  0.         0.6496889
  0.27041084 0.         1.2025774  0.         0.60851735 0.
  0.         0.        ]]",video_stream
1560776300.821132,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.9666658  0.22789043 0.         0.43348727
  0.         1.2586534  0.         1.5793772  0.         0.57585675
  0.181021   0.         1.0633596  0.         0.6575357  0.
  0.         0.        ]]",video_stream
1560776300.821927,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.67222023 0.         0.         0.28825036
  0.         1.4534056  0.         1.6929148  0.         0.8926881
  0.46517816 0.         1.1856853  0.         0.6732583  0.
  0.         0.        ]]",video_stream
1560776300.822190,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.71092725 0.         0.         0.07170747
  0.         1.4389389  0.         1.5300545  0.         0.514926
  0.40378025 0.         0.7957268  0.         0.963297   0.
  0.         0.        ]]",video_stream
1560776300.822225,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.71340466 0.13935047 0.         0.35290155
  0.         1.3972827  0.         1.6098901  0.         0.84692526
  0.3294599  0.         1.2453587  0.         0.58784395 0.
  0.         0.        ]]",video_stream
1560776300.822258,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.8313391  0.17156549 0.         0.33751485
  0.         1.3640727  0.         1.6306598  0.         0.79023093
  0.24395688 0.         1.2480419  0.         0.5673124  0.
  0.         0.        ]]",video_stream
1560776300.822542,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.7375488  0.12115657 0.         0.41918305
  0.         1.3427616  0.         1.5974842  0.         0.8133446
  0.42616597 0.         1.2962807  0.         0.6280505  0.
  0.         0.        ]]",video_stream
1560776300.822614,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.82437235 0.11970629 0.         0.31250787
  0.         1.3381687  0.         1.6890922  0.         0.76258343
  0.28585517 0.         1.2950213  0.         0.57766664 0.
  0.         0.        ]]",video_stream
1560776300.822649,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.71532434 0.04476656 0.         0.3076572
  0.         1.3171687  0.         1.3874414  0.         0.29296494
  0.46324742 0.         0.5129231  0.         1.1586124  0.
  0.         0.        ]]",video_stream
1560776300.822681,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.81289923 0.00265756 0.         0.25329122
  0.         1.320345   0.         1.775945   0.         0.7511597
  0.3334396  0.         1.3891598  0.         0.5388542  0.
  0.         0.        ]]",video_stream
1560776300.822715,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.84952664 0.05436845 0.         0.25048622
  0.         1.3306693  0.         1.7461463  0.         0.75462276
  0.260454   0.         1.3394326  0.         0.542821   0.
  0.         0.        ]]",video_stream
1560776300.823621,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.7169827  0.00388737 0.         0.26103392
  0.         1.3713274  0.         1.5370897  0.         0.635662
  0.3771295  0.         0.81181645 0.         0.91703403 0.
  0.         0.        ]]",video_stream
1560776300.823645,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.7781473  0.03672226 0.         0.28916538
  0.         1.3491414  0.         1.740634   0.         0.8021713
  0.3581729  0.         1.3858851  0.         0.55172694 0.
  0.         0.        ]]",video_stream
1560776300.823672,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.7749363  0.07593469 0.         0.37169176
  0.         1.3256748  0.         1.6625601  0.         0.78483814
  0.41499496 0.         1.3317971  0.         0.6126071  0.
  0.         0.        ]]",video_stream
1560776300.823854,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.7337681  0.10247013 0.         0.3110616
  0.         1.3568972  0.         1.5496488  0.         0.62189454
  0.3611618  0.         0.82310516 0.         0.9117343  0.
  0.         0.        ]]",video_stream
1560776300.823867,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.887933   0.15139933 0.         0.28967527
  0.         1.3293197  0.         1.7002258  0.         0.71134907
  0.19874556 0.         1.255896   0.         0.5820122  0.
  0.         0.        ]]",video_stream
1560776300.823928,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.9475931  0.31276965 0.         0.35975042
  0.         1.2861714  0.         1.6014376  0.         0.59915626
  0.09184076 0.         1.0656049  0.         0.64687645 0.
  0.         0.        ]]",video_stream
1560776300.823953,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.8318493  0.1649777  0.         0.29379913
  0.         1.3519884  0.         1.6806284  0.         0.7702727
  0.23421687 0.         1.276863   0.         0.5711262  0.
  0.         0.        ]]",video_stream
1560776300.824069,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.72311485 0.08959892 0.         0.31384173
  0.         1.3799738  0.         1.6879549  0.         0.8476116
  0.35431457 0.         1.3617717  0.         0.5499945  0.
  0.         0.        ]]",video_stream
1560776300.824175,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.94165474 0.37503788 0.         0.54874825
  0.         1.2371206  0.         1.4669877  0.         0.5091309
  0.14956284 0.         0.91134304 0.         0.7511872  0.
  0.         0.        ]]",video_stream
1560776300.824864,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         1.0000944  0.33288157 0.         0.5061054
  0.         1.2303451  0.         1.5219802  0.         0.4872378
  0.1449443  0.         0.94278544 0.         0.7081308  0.
  0.         0.        ]]",video_stream
1560776300.863699,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.7721742  0.22185767 0.         0.43693033
  0.         1.3548158  0.         1.5343648  0.         0.7677131
  0.2840403  0.         1.1497498  0.         0.634676   0.
  0.         0.        ]]",video_stream
1560776300.864685,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.6840153  0.         0.         0.06146911
  0.         1.4594841  0.         1.6067224  0.         0.62531936
  0.39901602 0.         0.9267524  0.         0.8812015  0.
  0.         0.        ]]",video_stream
1560776300.937656,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.7312899  0.11668901 0.         0.336107
  0.         1.3795801  0.         1.6475772  0.         0.8451256
  0.34117138 0.         1.320974   0.         0.5651995  0.
  0.         0.        ]]",video_stream
1560776300.937909,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.82393754 0.18920907 0.         0.38182148
  0.         1.3539966  0.         1.5994487  0.         0.7683774
  0.26397148 0.         1.2118771  0.         0.58942336 0.
  0.         0.        ]]",video_stream
1560776301.043830,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.86792547 0.09397016 0.         0.25834903
  0.         1.3323712  0.         1.7280648  0.         0.7420747
  0.22114125 0.         1.300583   0.         0.5497381  0.
  0.         0.        ]]",video_stream
1560776301.044093,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.8075058  0.10092753 0.         0.29397154
  0.         1.3255775  0.         1.7153518  0.         0.75463074
  0.32168338 0.         1.3305253  0.         0.5839386  0.
  0.         0.        ]]",video_stream
1560776301.083658,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.74739844 0.1441105  0.         0.33385515
  0.         1.3875018  0.         1.6259149  0.         0.8425747
  0.2962372  0.         1.2810502  0.         0.5645017  0.
  0.         0.        ]]",video_stream
1560776301.123732,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.8608256  0.29991546 0.         0.4363318
  0.         1.3316196  0.         1.5225983  0.         0.6985964
  0.17400695 0.         1.0811162  0.         0.64323634 0.
  0.         0.        ]]",video_stream
1560776301.123915,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.73412275 0.15803514 0.         0.32543314
  0.         1.394068   0.         1.622912   0.         0.84168583
  0.28653774 0.         1.2602473  0.         0.5707382  0.
  0.         0.        ]]",video_stream
1560776301.124149,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.795522   0.06628321 0.         0.494174
  0.         1.2395005  0.         1.5835998  0.         0.68811125
  0.55820286 0.         1.2788793  0.         0.71592426 0.
  0.         0.        ]]",video_stream
1560776301.124289,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.68705726 0.15353677 0.         0.2686266
  0.         1.4209863  0.         1.660974   0.         0.8068948
  0.31564224 0.         1.1288642  0.         0.6750255  0.
  0.         0.        ]]",video_stream
1560776301.163705,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.8131391  0.200877   0.         0.5351329
  0.         1.3134158  0.         1.4872429  0.         0.73557293
  0.40780452 0.         1.1414012  0.         0.6801577  0.
  0.         0.        ]]",video_stream
1560776301.203128,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.8777373  0.36837897 0.         0.62544066
  0.         1.2498504  0.         1.4229871  0.         0.5497508
  0.27011096 0.         0.9319063  0.         0.7665657  0.
  0.         0.        ]]",video_stream
1560776301.242733,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.86639124 0.05021727 0.         0.24489017
  0.         1.3279927  0.         1.7520963  0.         0.7433051
  0.24502717 0.         1.3334985  0.         0.535097   0.
  0.         0.        ]]",video_stream
1560776301.242979,1560776295.200815,No,10.123.1.1,10.123.1.2,1195,"[[0.         0.         0.6833545  0.08656053 0.         0.47294235
  0.         1.3658367  0.         1.5493826  0.         0.85724777
  0.5160611  0.         1.2671304  0.         0.6483353  0.
  0.         0.        ]]",video_stream
1560776301.243232,1560776295.200815,No,10.123.1.2,10.123.1.1,1195,"[[0.         0.         0.884626   0.26541716 0.         0.49382353
  0.         1.3092066  0.         1.5092521  0.         0.669325
  0.2338608  0.         1.0650508  0.         0.6591235  0.
  0.         0.        ]]",video_stream
